Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,DateSold,YearSold,Age,Grant
North Melbourne,181 Abbotsford St,2,h,1100000,PI,Nelson,2017-09,1.8,3051,1,0,129,103,1880,Melbourne City Council,-37.80318,144.94513,Northern Metropolitan,3/9/2017,2017,137,FALSE
North Melbourne,511/179 Boundary Rd,2,u,390000,VB,Jellis,2017-09,1.8,3051,1,1,0,68,2011,Melbourne City Council,-37.78891,144.93948,Northern Metropolitan,3/9/2017,2017,6,TRUE
Notting Hill,80 Westerfield Dr,4,h,1254000,S,Barry,2017-09,16.7,3168,2,3,728.5,174,1978,Monash City Council,-37.9082,145.1462,Southern Metropolitan,3/9/2017,2017,39,FALSE
Oakleigh,3 Ford Av,4,h,1150000,VB,Woodards,2017-09,12.3,3166,2,2,1060,175,1940,Monash City Council,-37.9073,145.0962,Southern Metropolitan,3/9/2017,2017,77,FALSE
Oakleigh South,1/5 Golf Rd,2,u,683500,S,Ray,2017-09,15.5,3167,1,1,0,84,1975,Kingston City Council,-37.91092,145.08928,South-Eastern Metropolitan,3/9/2017,2017,42,FALSE
Ormond,26 Thompson St,5,h,2110000,PI,Marshall,2017-09,11.4,3204,3,4,664,245,1980,Glen Eira City Council,-37.90422,145.02827,Southern Metropolitan,3/9/2017,2017,37,FALSE
Parkdale,16 Davey St,3,h,865000,S,Barry,2017-09,21.5,3195,1,1,600,141,1960,Kingston City Council,-37.99712,145.08798,South-Eastern Metropolitan,3/9/2017,2017,57,FALSE
Parkdale,2 Kershaw St,4,h,1320000,S,Hodges,2017-09,21.5,3195,2,5,600,179,1950,Kingston City Council,-37.99806,145.08829,South-Eastern Metropolitan,3/9/2017,2017,67,FALSE
Parkdale,2/11 Mount View Av,3,t,930000,S,hockingstuart,2017-09,21.5,3195,1,2,80,121,1985,Kingston City Council,-37.99363,145.08603,South-Eastern Metropolitan,3/9/2017,2017,32,FALSE
Pascoe Vale,3/43 Danin St,3,t,676000,S,Brad,2017-09,8.5,3044,2,2,122,108,2012,Moreland City Council,-37.72304,144.92864,Northern Metropolitan,3/9/2017,2017,5,TRUE
Pascoe Vale,5/14 Devon Rd,2,t,500000,VB,Nelson,2017-09,8.5,3044,2,1,74,108.5,2011,Moreland City Council,-37.72184,144.92969,Northern Metropolitan,3/9/2017,2017,6,TRUE
Pascoe Vale,52 Prospect St,3,h,1010000,S,Jellis,2017-09,8.5,3044,1,2,673,130.5,1970,Moreland City Council,-37.72777,144.9339,Northern Metropolitan,3/9/2017,2017,47,FALSE
Point Cook,114 Fongeo Dr,3,h,540000,S,Barry,2017-09,14.7,3030,2,2,353,135,2011,Wyndham City Council,-37.9105,144.73457,Western Metropolitan,3/9/2017,2017,6,TRUE
Port Melbourne,302/19 Pickles St,2,u,648500,SP,Buxton,2017-09,3.5,3207,1,1,0,67,2004,Melbourne City Council,-37.84416,144.94426,Southern Metropolitan,3/9/2017,2017,13,TRUE
Port Melbourne,333 Princes St,3,h,1764000,S,Buxton,2017-09,3.5,3207,2,1,131,133,1900,Melbourne City Council,-37.83509,144.94224,Southern Metropolitan,3/9/2017,2017,117,FALSE
Preston,27/122 High St,2,u,417500,S,Harcourts,2017-09,8.4,3072,2,1,196,72,2010,Darebin City Council,-37.74762,145.00261,Northern Metropolitan,3/9/2017,2017,7,TRUE
Reservoir,30 Black St,3,h,725000,S,Ray,2017-09,12,3073,2,2,560.5,150,2006,Darebin City Council,-37.70932,145.02043,Northern Metropolitan,3/9/2017,2017,11,TRUE
Reservoir,1 Cameron St,3,h,861000,S,Stockdale,2017-09,12,3073,2,3,488,135,1950,Darebin City Council,-37.72747,145.00035,Northern Metropolitan,3/9/2017,2017,67,FALSE
Reservoir,39 Crevelli St,3,h,612500,S,Stockdale,2017-09,12,3073,1,1,170,128,1950,Darebin City Council,-37.72924,145.02981,Northern Metropolitan,3/9/2017,2017,67,FALSE
Reservoir,13 Lucille Av,4,h,900000,PI,Ray,2017-09,12,3073,2,2,560.5,121,1959,Darebin City Council,-37.70002,145.02155,Northern Metropolitan,3/9/2017,2017,58,FALSE
Reservoir,79 North Rd,4,h,900000,SP,RW,2017-09,12,3073,1,4,646,119,1950,Darebin City Council,-37.72328,145.01862,Northern Metropolitan,3/9/2017,2017,67,FALSE
Reservoir,4/80 Rathcown Rd,2,u,523000,S,Nelson,2017-09,12,3073,1,1,141,87,2007,Darebin City Council,-37.70922,145.02486,Northern Metropolitan,3/9/2017,2017,10,TRUE
Richmond,31 Coppin St,3,t,1480000,S,Jellis,2017-09,2.4,3121,2,3,108.5,118,2005,Yarra City Council,-37.81852,145.00413,Northern Metropolitan,3/9/2017,2017,12,TRUE
Richmond,2/4 Tullo Pl,2,t,1380000,S,Jellis,2017-09,2.4,3121,2,2,108.5,155,1950,Yarra City Council,-37.81915,144.99971,Northern Metropolitan,3/9/2017,2017,67,FALSE
Richmond,311/45 York St,2,u,575000,S,Collins,2017-09,2.4,3121,1,1,0,67,2012,Yarra City Council,-37.813,144.99303,Northern Metropolitan,3/9/2017,2017,5,TRUE
Ringwood,42 Kalinda Rd,4,h,926000,S,Barry,2017-09,19.9,3134,2,2,697,162,1985,Maroondah City Council,-37.78993,145.25537,Eastern Metropolitan,3/9/2017,2017,32,FALSE
Ringwood,5 Maidstone St,3,h,1120000,S,Max,2017-09,19.9,3134,1,2,669,106,1960,Maroondah City Council,-37.82136,145.22497,Eastern Metropolitan,3/9/2017,2017,57,FALSE
Ripponlea,7/98 Brighton Rd,2,u,655000,S,Gary,2017-09,7.2,3185,1,0,753.5,107,1930,Port Phillip City Council,-37.87811,144.9939,Southern Metropolitan,3/9/2017,2017,87,FALSE
Rosanna,5/10 Maleela Gr,2,u,376000,S,Nelson,2017-09,8.9,3084,1,1,179.5,68,1980,Banyule City Council,-37.73829,145.07848,Eastern Metropolitan,3/9/2017,2017,37,FALSE
Roxburgh Park,16 Sandover Dr,4,h,570000,S,Raine,2017-09,20.6,3064,2,2,504,0,2000,Hume City Council,-37.61419,144.93448,Northern Metropolitan,3/9/2017,2017,17,TRUE
Roxburgh Park,23 Wheatley Av,3,h,515000,S,Barry,2016-09,20.6,3064,2,2,532,172.5,2000,Hume City Council,-37.62554,144.92006,Northern Metropolitan,3/9/2016,2016,17,TRUE
Sandringham,2/62 Grange Rd,4,h,1875000,S,Hodges,2017-09,15.2,3191,2,2,563,199,1995,Bayside City Council,-37.94891,145.018,Southern Metropolitan,3/9/2017,2017,22,TRUE
South Yarra,8 Phoenix St,3,h,1750000,S,hockingstuart,2017-09,2.7,3141,2,1,192.5,111,1910,Melbourne City Council,-37.84361,144.99209,Southern Metropolitan,3/9/2017,2017,107,FALSE
St Albans,11 Clover Av,3,h,528000,SP,Biggin,2017-09,14,3021,1,1,563,112,1974,Brimbank City Council,-37.75977,144.81281,Western Metropolitan,3/9/2017,2017,43,FALSE
St Albans,8 Ipswich St,3,h,645000,S,Sweeney,2017-09,14,3021,1,0,539,138,1960,Brimbank City Council,-37.74845,144.8144,Western Metropolitan,3/9/2017,2017,57,FALSE
Strathmore,187 Mascoma St,3,h,1280000,PI,Considine,2017-09,8.2,3041,3,2,571,302,1960,Moonee Valley City Council,-37.71965,144.90831,Western Metropolitan,3/9/2017,2017,57,FALSE
Sunbury,20 Brett Ct,4,h,570000,S,Barry,2017-09,31.7,3429,2,2,693,174,1995,Hume City Council,-37.57029,144.71163,Western Metropolitan,3/9/2017,2017,22,TRUE
Sunbury,43 Lister Cr,4,h,540000,S,YPA,2017-09,31.7,3429,2,2,650,161,1995,Hume City Council,-37.56284,144.71187,Western Metropolitan,3/9/2017,2017,22,TRUE
Sunbury,35 Oxley St,3,h,482000,S,Barry,2017-09,31.7,3429,2,4,664,138,1975,Hume City Council,-37.58196,144.71066,Western Metropolitan,3/9/2017,2017,42,FALSE
Sunshine West,2/28 Armstrong St,3,u,554000,S,Sweeney,2017-09,10.5,3020,1,1,237.5,120,2000,Brimbank City Council,-37.78982,144.8227,Western Metropolitan,3/9/2017,2017,17,TRUE
Sunshine West,5 Mark St,3,h,780000,S,Douglas,2017-09,10.5,3020,1,2,613,118,1965,Brimbank City Council,-37.78621,144.79752,Western Metropolitan,3/9/2017,2017,52,FALSE
Sunshine West,10 Mayne St,3,h,713500,S,Douglas,2017-09,10.5,3020,1,2,520,131,1968,Brimbank City Council,-37.79128,144.82362,Western Metropolitan,3/9/2017,2017,49,FALSE
Surrey Hills,4/58 Windsor Cr,2,h,800000,S,Jellis,2017-09,10.2,3127,1,1,693,232,1960,Boroondara City Council,-37.82428,145.10534,Southern Metropolitan,3/9/2017,2017,57,FALSE
Tarneit,2/21 Chesterton Av,3,u,400000,SP,Barry,2017-09,18.4,3029,2,1,294,116,2006,Wyndham City Council,-37.8673,144.6603,Western Metropolitan,3/9/2017,2017,11,TRUE
Taylors Lakes,6 Pukaki Ct,3,h,705000,S,Barry,2017-09,15.5,3038,2,1,677,138,1980,Brimbank City Council,-37.71254,144.80836,Western Metropolitan,3/9/2017,2017,37,FALSE
Templestowe Lower,2/18 Sunhill Rd,4,h,965000,S,Jellis,2017-09,12.4,3107,2,2,706,142,1995,Manningham City Council,-37.76504,145.10632,Eastern Metropolitan,3/9/2017,2017,22,TRUE
Thornbury,12 Harold St,3,h,1530000,S,Woodards,2017-09,7,3071,1,2,359,110,1900,Darebin City Council,-37.75667,144.99955,Northern Metropolitan,3/9/2017,2017,117,FALSE
Thornbury,316 Rossmoyne St,3,h,1375000,S,McGrath,2017-09,7,3071,2,3,530,145,1950,Darebin City Council,-37.75968,145.02305,Northern Metropolitan,3/9/2017,2017,67,FALSE
Thornbury,19/337 Station St,3,t,900000,VB,Jellis,2017-09,7,3071,2,2,120,0,2000,Darebin City Council,-37.76343,145.02096,Northern Metropolitan,3/9/2017,2017,17,TRUE
Truganina,93 Verdant Rd,4,h,595000,S,RW,2017-09,18.4,3029,2,2,442,167,2012,Melton City Council,-37.8586,144.72279,Western Metropolitan,3/9/2017,2017,5,TRUE
Tullamarine,79 Churchill Av,3,h,620000,S,YPA,2017-09,12.9,3043,1,1,590,134,1975,Brimbank City Council,-37.69982,144.8712,Western Metropolitan,3/9/2017,2017,42,FALSE
Tullamarine,5/318 Melrose Dr,3,u,533000,S,Brad,2017-09,12.9,3043,1,1,80.5,116,2002,Brimbank City Council,-37.6908,144.87277,Western Metropolitan,3/9/2017,2017,15,TRUE
Vermont South,3 Winslow Gr,3,h,768000,S,Ray,2017-09,17.2,3133,2,2,651,211,2000,Whitehorse City Council,-37.84609,145.1717,Eastern Metropolitan,3/9/2017,2017,17,TRUE
Viewbank,19 Sherlowe Cr,3,h,1185000,S,Miles,2017-09,8.9,3084,2,2,642,157,1980,Banyule City Council,-37.73294,145.09737,Eastern Metropolitan,3/9/2017,2017,37,FALSE
Watsonia,2 Black St,3,h,856000,S,Darren,2017-09,14.5,3087,2,1,593,122,1956,Banyule City Council,-37.71113,145.08191,Northern Metropolitan,3/9/2017,2017,61,FALSE
Werribee,4 Albany Ct,4,h,630000,S,hockingstuart,2017-09,14.7,3030,2,2,720,163,2001,Wyndham City Council,-37.87215,144.65608,Western Metropolitan,3/9/2017,2017,16,TRUE
Werribee,7 Thompson Ct,3,h,510000,S,McNaughton,2017-09,14.7,3030,1,1,614,123,1970,Wyndham City Council,-37.89152,144.68345,Western Metropolitan,3/9/2017,2017,47,FALSE
West Melbourne,4/593 Spencer St,2,u,705000,S,MICM,2017-09,3.1,3003,1,2,0,86.5,2005,Melbourne City Council,-37.80704,144.94632,Northern Metropolitan,3/9/2017,2017,12,TRUE
Westmeadows,8 Linga St,3,h,529500,S,YPA,2017-09,16.5,3049,1,2,560,114,1975,Hume City Council,-37.67517,144.90036,Northern Metropolitan,3/9/2017,2017,42,FALSE
Westmeadows,3/13 Riddell St,2,u,400000,SP,YPA,2017-09,16.5,3049,1,1,171,73,1995,Hume City Council,-37.67837,144.8943,Northern Metropolitan,3/9/2017,2017,22,TRUE
Wheelers Hill,22 Tudawali Cr,4,h,1000000,S,Barry,2017-09,16.7,3150,2,2,708,190,1980,Monash City Council,-37.91508,145.17254,South-Eastern Metropolitan,3/9/2017,2017,37,FALSE
Yarraville,15A Avoca St,2,h,900000,VB,Village,2017-09,6.3,3013,2,1,346,112,2015,Maribyrnong City Council,-37.81408,144.88876,Western Metropolitan,3/9/2017,2017,2,TRUE
Yarraville,19 Ballard St,5,h,1060000,PI,Sweeney,2017-09,6.3,3013,2,3,346,237,2002,Maribyrnong City Council,-37.81391,144.86817,Western Metropolitan,3/9/2017,2017,15,TRUE
Yarraville,54 Sussex St,3,h,890000,VB,Jas,2017-09,6.3,3013,1,1,338,123,1906,Maribyrnong City Council,-37.8195,144.88908,Western Metropolitan,3/9/2017,2017,111,FALSE
Airport West,34 Green St,3,h,1000001,S,Nelson,2017-09,10.4,3042,2,1,697,163,2017,Moonee Valley City Council,-37.72812,144.88735,Western Metropolitan,9/9/2017,2017,0,TRUE
Albanvale,13 Isabella Ct,3,h,540000,PI,YPA,2017-09,14,3021,2,2,546,134,2014,Brimbank City Council,-37.74874,144.76729,Western Metropolitan,9/9/2017,2017,3,TRUE
Albert Park,8 Graham St,4,h,2720000,S,Greg,2017-09,3,3206,3,2,152,250,2010,Port Phillip City Council,-37.84352,144.94595,Southern Metropolitan,9/9/2017,2017,7,TRUE
Albert Park,13/370 Montague St,2,t,1440000,S,Cayzer,2017-09,3,3206,1,1,135,118.5,1980,Port Phillip City Council,-37.8425,144.95624,Southern Metropolitan,9/9/2017,2017,37,FALSE
Alphington,77A Fulham Rd,3,h,1170000,S,Jellis,2017-09,5.7,3078,1,1,268,126,1994,Darebin City Council,-37.7753,145.0267,Northern Metropolitan,9/9/2017,2017,23,TRUE
Altona,7/35 Grieve Pde,2,u,458000,SP,hockingstuart,2017-09,11,3018,1,1,63,75,1975,Hobsons Bay City Council,-37.86933,144.81704,Western Metropolitan,9/9/2017,2017,42,FALSE
Ascot Vale,18 Ascot St,3,h,870000,PI,Nelson,2017-09,4.3,3032,2,3,388,92,1950,Moonee Valley City Council,-37.7822,144.92042,Western Metropolitan,9/9/2017,2017,67,FALSE
Ascot Vale,1/37 Ascot Vale Rd,3,u,870000,SP,Jellis,2017-09,4.3,3032,2,1,3215,178,1900,Moonee Valley City Council,-37.78344,144.92183,Western Metropolitan,9/9/2017,2017,117,FALSE
Aspendale,58 Station St,3,h,780000,PI,Ray,2017-09,21.5,3195,1,2,292,91,1955,Kingston City Council,-38.01908,145.09702,South-Eastern Metropolitan,9/9/2017,2017,62,FALSE
Aspendale Gardens,11 Errol Cl,4,h,830000,SP,Ray,2017-09,21.5,3195,2,2,535.5,169,1980,Kingston City Council,-38.02164,145.12268,South-Eastern Metropolitan,9/9/2017,2017,37,FALSE
Balwyn,4/95 Balwyn Rd,2,u,1005000,S,Jellis,2017-09,7.9,3103,1,1,118.5,88,1990,Boroondara City Council,-37.81343,145.081,Southern Metropolitan,9/9/2017,2017,27,TRUE
Balwyn,31 Fitzgerald St,4,h,2250000,VB,Marshall,2017-09,7.9,3103,2,2,678,245,1925,Boroondara City Council,-37.80782,145.09971,Southern Metropolitan,9/9/2017,2017,92,FALSE
Balwyn,2/2 Percy St,3,u,1455000,PI,Jellis,2017-09,7.9,3103,2,2,118.5,20,1994,Boroondara City Council,-37.8109,145.07258,Southern Metropolitan,9/9/2017,2017,23,TRUE
Balwyn,7 Relowe Cr,5,h,2750000,VB,hockingstuart,2017-09,7.9,3103,5,2,1235,397,2016,Boroondara City Council,-37.80563,145.10304,Southern Metropolitan,9/9/2017,2017,1,TRUE
Balwyn North,2 Lynne Ct,4,h,2000000,VB,Jellis,2017-09,9.7,3104,2,5,700,300,2007,Boroondara City Council,-37.78971,145.09546,Southern Metropolitan,9/9/2017,2017,10,TRUE
Bayswater North,8 Kite Av,4,h,900000,S,One,2017-09,23.2,3153,2,2,656,193,1975,Maroondah City Council,-37.82778,145.28958,Eastern Metropolitan,9/9/2017,2017,42,FALSE
Beaumaris,7 McNamara St,3,h,1354000,S,Ray,2017-09,17.3,3193,1,2,612,124,1950,Bayside City Council,-37.97289,145.05079,Southern Metropolitan,9/9/2017,2017,67,FALSE
Bentleigh,192 Tucker Rd,4,h,2151000,S,Buxton,2017-09,11.4,3204,3,2,811,170,1975,Glen Eira City Council,-37.91637,145.05177,Southern Metropolitan,9/9/2017,2017,42,FALSE
Bentleigh East,3 Nina Ct,3,h,980000,S,Buxton,2017-09,13.8,3165,1,1,594,122,1970,Glen Eira City Council,-37.93785,145.07662,Southern Metropolitan,9/9/2017,2017,47,FALSE
Black Rock,1 Hornby St,4,h,1720000,S,Ray,2017-09,17.3,3193,2,2,659,250.5,1950,Bayside City Council,-37.97951,145.02515,Southern Metropolitan,9/9/2017,2017,67,FALSE
Blackburn,2 Goodwin St,3,h,1390000,S,Fletchers,2017-09,13.4,3130,2,3,698,194,1945,Whitehorse City Council,-37.81231,145.1642,Eastern Metropolitan,9/9/2017,2017,72,FALSE
Brighton,82A Were St,3,t,2900000,S,Marshall,2017-09,10.5,3186,2,4,334,297,1990,Bayside City Council,-37.92544,144.99681,Southern Metropolitan,9/9/2017,2017,27,TRUE
Broadmeadows,2/36 Blair St,2,u,400000,S,YPA,2017-09,14,3047,1,1,171,99,2009,Hume City Council,-37.68211,144.92834,Northern Metropolitan,9/9/2017,2017,8,TRUE
Brunswick East,1/6 Methven St,1,u,463000,S,Jellis,2017-09,4,3057,1,2,0,39,1960,Moreland City Council,-37.7724,144.97388,Northern Metropolitan,9/9/2017,2017,57,FALSE
Brunswick West,378 Albion St,3,h,875000,VB,Nelson,2017-09,5.2,3055,1,1,275,106,1910,Moreland City Council,-37.75918,144.94829,Northern Metropolitan,9/9/2017,2017,107,FALSE
Brunswick West,47 Everett St,4,h,1250000,VB,Nelson,2017-09,5.2,3055,2,2,600,180,2004,Moreland City Council,-37.75465,144.94144,Northern Metropolitan,9/9/2017,2017,13,TRUE
Brunswick West,13 Zeal St,2,h,1225000,SP,Walshe,2017-09,5.2,3055,1,2,501,495,1930,Moreland City Council,-37.75772,144.94349,Northern Metropolitan,9/9/2017,2017,87,FALSE
Bulleen,41 Estelle St,3,h,980000,PI,Barry,2017-09,10.8,3105,2,1,573,161,1970,Manningham City Council,-37.77892,145.09281,Eastern Metropolitan,9/9/2017,2017,47,FALSE
Bundoora,2 Japonica St,3,h,830000,S,Barry,2017-09,12.1,3083,2,2,557,132,1975,Banyule City Council,-37.68311,145.06785,Northern Metropolitan,9/9/2017,2017,42,FALSE
Bundoora,36 Ormond Bvd,4,h,758000,S,Ray,2017-09,12.1,3083,3,2,331,331,2010,Banyule City Council,-37.67998,145.07345,Northern Metropolitan,9/9/2017,2017,7,TRUE
Burnley,7/6 Adam St,1,u,370000,SP,LITTLE,2017-09,2.4,3121,1,1,0,44,1970,Yarra City Council,-37.82844,145.00775,Northern Metropolitan,9/9/2017,2017,47,FALSE
Burwood,15 Wattlebird Ct,4,h,1750000,S,Fletchers,2017-09,10.4,3125,2,4,514,258,2000,Monash City Council,-37.84248,145.10181,Southern Metropolitan,9/9/2017,2017,17,TRUE
Cairnlea,10 Saltmarsh Pl,3,h,670000,PI,Sweeney,2017-09,14.8,3023,2,2,571,179.5,2002,Brimbank City Council,-37.74726,144.78013,Western Metropolitan,9/9/2017,2017,15,TRUE
Canterbury,11 Moresby St,4,h,2650000,VB,Marshall,2017-09,8.4,3126,2,2,651.5,255,1986,Boroondara City Council,-37.82908,145.07192,Southern Metropolitan,9/9/2017,2017,31,FALSE
Canterbury,4/22 Rochester Rd,3,h,1500000,VB,Marshall,2017-09,8.4,3126,2,2,651.5,229,1987,Boroondara City Council,-37.82152,145.08286,Southern Metropolitan,9/9/2017,2017,30,TRUE
Carlton,87 Palmerston St,3,h,1263000,S,Harrington,2017-09,1.6,3053,1,1,110,128,1880,Melbourne City Council,-37.79667,144.97204,Northern Metropolitan,9/9/2017,2017,137,FALSE
Carrum,11 Dahmen St,2,h,890000,S,Ray,2017-09,31.2,3197,1,4,506,117,1960,Kingston City Council,-38.07098,145.13271,South-Eastern Metropolitan,9/9/2017,2017,57,FALSE
Caulfield,3/19 Ash Gr,1,u,341000,S,Gary,2017-09,8.7,3162,1,1,0,43,1960,Glen Eira City Council,-37.8866,145.03222,Southern Metropolitan,9/9/2017,2017,57,FALSE
Caulfield South,25 Gardenvale Rd,4,h,1758000,SP,Gary,2017-09,8.7,3162,2,2,436,169,1920,Glen Eira City Council,-37.89918,145.01679,Southern Metropolitan,9/9/2017,2017,97,FALSE
Chadstone,80 Power Av,2,h,970000,S,RT,2017-09,11.7,3148,1,2,602.5,78,1955,Monash City Council,-37.87432,145.09988,Southern Metropolitan,9/9/2017,2017,62,FALSE
Chelsea,1 Kangaroo Rd,4,h,930000,S,O'Brien,2017-09,27,3196,2,2,534,94,1950,Kingston City Council,-38.04545,145.11375,South-Eastern Metropolitan,9/9/2017,2017,67,FALSE
Clayton South,15 Byron St,3,h,985000,SP,Buxton,2017-09,17.5,3169,1,2,674,98,1950,Kingston City Council,-37.93539,145.11986,South-Eastern Metropolitan,9/9/2017,2017,67,FALSE
Clifton Hill,21 Gordon St,2,h,1320000,S,Collins,2017-09,3.6,3068,1,1,191,116.5,1890,Yarra City Council,-37.79158,144.99586,Northern Metropolitan,9/9/2017,2017,127,FALSE
Coburg,167 Urquhart St,3,t,875000,S,Nelson,2017-09,6.7,3058,2,2,127,137,2000,Darebin City Council,-37.741,144.97534,Northern Metropolitan,9/9/2017,2017,17,TRUE
Craigieburn,11 Abercarn Av,4,h,595000,S,YPA,2017-09,20.6,3064,1,0,641,110,1990,Hume City Council,-37.61114,144.93683,Northern Metropolitan,9/9/2017,2017,27,TRUE
Croydon South,14 MacKenzie Ct,3,h,1020000,S,Philip,2017-09,23,3136,1,1,630,130,1971,Maroondah City Council,-37.81299,145.27199,Eastern Metropolitan,9/9/2017,2017,46,FALSE
Dallas,9 Merlynston Cl,4,h,680000,VB,YPA,2017-09,14,3047,2,2,584,106,2012,Hume City Council,-37.67721,144.93845,Northern Metropolitan,9/9/2017,2017,5,TRUE
Dandenong,12/42 Pickett St,2,u,320000,PI,Nicholls,2017-09,24.7,3175,1,1,135,77,1970,Greater Dandenong City Council,-37.98427,145.209,South-Eastern Metropolitan,9/9/2017,2017,47,FALSE
Deer Park,38 Jonah Pde,3,h,530000,SP,Stockdale,2017-09,14.8,3023,2,2,544,156,2009,Brimbank City Council,-37.77464,144.75655,Western Metropolitan,9/9/2017,2017,8,TRUE
Deer Park,37 Lee St,3,h,589000,S,hockingstuart,2017-09,14.8,3023,2,2,544,125,1996,Brimbank City Council,-37.7687,144.75833,Western Metropolitan,9/9/2017,2017,21,TRUE
Dingley Village,1A Shelford Gr,4,h,952000,S,Buxton,2017-09,22.2,3172,2,3,681,168,1970,Kingston City Council,-37.98145,145.12834,South-Eastern Metropolitan,9/9/2017,2017,47,FALSE
Doncaster East,345 Serpells Rd,4,h,1600000,S,Barry,2017-09,14.3,3109,3,2,878,306,1970,Manningham City Council,-37.76888,145.17044,Eastern Metropolitan,9/9/2017,2017,47,FALSE
Doreen,8 Bower Wy,3,h,481000,S,Mason,2017-09,25.9,3754,2,1,359,150,2011,Nillumbik Shire Council,-37.5875,145.11884,Northern Victoria,9/9/2017,2017,6,TRUE
Doreen,27 Vidler Av,5,h,1100000,S,Ray,2017-09,25.9,3754,3,6,401.5,296,2007,Nillumbik Shire Council,-37.61579,145.13416,Northern Victoria,9/9/2017,2017,10,TRUE
Doveton,2 Crimson Dr,3,h,568500,S,C21,2017-09,28.8,3177,1,2,587,90,1950,Casey City Council,-37.98567,145.23508,South-Eastern Metropolitan,9/9/2017,2017,67,FALSE
Eaglemont,67 Banksia St,4,h,1867000,S,Nelson,2017-09,8.9,3084,3,2,846,294,1920,Banyule City Council,-37.75915,145.06241,Eastern Metropolitan,9/9/2017,2017,97,FALSE
Eltham,2 Cygnet Ct,4,h,967000,SP,Ray,2017-09,18,3095,3,2,829.5,155,1985,Banyule City Council,-37.71516,145.13951,Eastern Metropolitan,9/9/2017,2017,32,FALSE
Eltham North,15 Marian Ct,4,h,950000,PI,Buckingham,2017-09,18,3095,2,2,651,198,1990,Banyule City Council,-37.68739,145.14437,Eastern Metropolitan,9/9/2017,2017,27,TRUE
Elwood,9 Mason Av,3,h,1400000,VB,Marshall,2017-09,7.2,3184,2,1,225,122,1890,Port Phillip City Council,-37.87614,144.99081,Southern Metropolitan,9/9/2017,2017,127,FALSE
Epping,13 Cascade Cr,4,h,640500,S,HAR,2017-09,19.6,3076,2,2,536,137.5,2005,Whittlesea City Council,-37.62688,145.03194,Northern Metropolitan,9/9/2017,2017,12,TRUE
Epping,1/4 Grimwade Ct,2,u,454000,S,HAR,2017-09,19.6,3076,1,1,282.5,115,2000,Whittlesea City Council,-37.651,145.04672,Northern Metropolitan,9/9/2017,2017,17,TRUE
Epping,7/12 Kirkland Ct,3,h,375000,SP,RW,2017-09,19.6,3076,1,1,167,137.5,2011,Whittlesea City Council,-37.63011,145.02936,Northern Metropolitan,9/9/2017,2017,6,TRUE
Epping,11 Northumberland Dr,3,h,641000,S,Barry,2017-09,19.6,3076,2,2,535,148,1970,Whittlesea City Council,-37.64372,145.03761,Northern Metropolitan,9/9/2017,2017,47,FALSE
Epping,5 Rothwell Ct,3,h,555000,SA,Purplebricks,2017-09,19.6,3076,2,4,536,98,1985,Whittlesea City Council,-37.64107,145.03221,Northern Metropolitan,9/9/2017,2017,32,FALSE
Fawkner,5/134 Lorne St,2,u,475000,S,Ray,2017-09,13.1,3060,1,1,146,72,2016,Hume City Council,-37.71513,144.96617,Northern Metropolitan,9/9/2017,2017,1,TRUE
Ferntree Gully,24 Greenaway Dr,4,h,820000,S,Ray,2017-09,24.8,3156,2,2,728,166,1970,Knox City Council,-37.88393,145.26225,Eastern Metropolitan,9/9/2017,2017,47,FALSE
Ferntree Gully,4 Parklands Cl,3,h,797000,S,Schroeder,2017-09,24.8,3156,2,1,626,145,1995,Knox City Council,-37.89555,145.27625,Eastern Metropolitan,9/9/2017,2017,22,TRUE
